371,Saibara Rieko no Dendou Mahjong ,J,西原理惠子之殿堂麻雀,J, TAB
372,Kikaika Guntai - Mech Platoon ,J,机械化军队,J, RTS
373,Diadroids World - Evil Teikoku no Yabou ,J,危险的世界,J, S·RPG
374,Jissen Pachi - Slot Hisshouhou! - Juuou Advance ,J,实战柏青嫂必胜法 - 兽王A,J, PUZ
375,Dai - Mahjong ,J,大麻雀,J, TAB
376,Broken Sword - The Shadow of the Templars ,M5,断剑 - 圣堂武士之迷,M5, AVG
377,Maya the Bee - The Great Adventure ,M5,玛雅蜜蜂 - 伟大的冒险,M5, ACT
378,Fire Emblem - Fuuin no Tsurugi ,J,火焰之纹章 - 封印之剑,J, S·RPG
379,Shining Soul ,J,光明之魂1,J, A·RPG
380,Atari Anniversary Advance ,U,雅达利纪念游戏合集,E, ETC
381,Britney's Dance Beat ,U,小甜甜布兰妮之舞蹈节拍,E, ETC
382,Scrabble ,M4,拼字游戏,M4, PUZ
383,Golden Sun ,S,黄金的太阳 - 开启的封印,S, RPG
384,Monster Jam - Maximum Destruction ,U,怪物卡车大毁灭,E, A·RCG
385,FILA Decathlon ,M6,十项全能,M6, SPG
386,Magical Houshin ,J,魔法封神,J, RPG
387,Extreme Ghostbusters - Code Ecto - 1 ,M6,捉鬼特工队 - ETCo - 1行动,M6, ACT
388,Scorpion King：The - Sword of Osiris ,U,蝎子王 - 大地之剑,E, ACT
389,Isseki Hattyou - Kore 1ppon de 8syurui! ,J,一石八鸟,J, TAB
390,Peter Pan - Return to Neverland ,M6,迪斯尼小飞侠 - 回到梦不落帝国,M6, ACT
391,Super Black Bass Advance ,E,超级黑巴斯钓鱼,E, ETC
392,Breath of Fire ,M3,龙战士,M3, RPG
393,Tiny Toon Adventures - Wacky Stackers ,M5,宾尼兔冒险 - 古怪蛋方块,M5, PUZ
394,Klonoa - Empire of Dreams ,E,风之克罗帝亚 - 梦见帝国,E, ACT
395,Three Stooges：The ,U,三个帮手,E, ETC
396,X - Bladez - Inline Skater ,E,X旋风直派轮溜冰板,E, SPG
397,Virtual Kasparov ,M5,虚拟西洋棋手,M5, TAB
398,Koukou Juken Advance Series Eigo Koubun Hen - 26 Units Shuuroku ,J,高校受验加强系列 - 英语构文篇,J, ETC
399,Wolfenstein 3 - D ,U,3D德军总部,E, FPS
400,Card e - Reader ,J,卡片读取机,E, ETC
401,Lunar Legend ,J,银河之星 - 露娜传奇,J, RPG
402,Super Mario Advance 2 - Super Mario World ,M4,超级马里奥世界2,M4, ACT
403,Breath of Fire II ,U,龙战士2 - 使命之子,E, RPG
404,Spider - Man ,U,蜘蛛侠 - 电影版,E, ACT
405,Star X ,M6,行星战机X,M6, STG
406,Scorpion King：The - Sword of Osiris ,M5,蝎子王 - 大地之剑,M5, ACT
407,Tetris Worlds ,J,方块世界,J, PUZ
408,Spider - Man - Mysterio no Kyoui ,J,蜘蛛侠 - 未知的威胁,J, ACT
409,Blender Bros. ,U,连体兄弟,E, ACT
410,Rockman Zero ,J,洛克人ZERO1,J, ACT
411,Advance GT2 ,J,GT2职业概念锦标车赛,E, RCG
412,Ui - Ire - World Soccer Winning Eleven ,J,胜利11人世界足球,J, SPG
413,Tennis no Ouji - sama - Genius Boys Academy ,J,网球王子,J, SPG
414,Initial D - Another Stage ,J,头文字D赛车 - 另一个故事,J, S·RCG
415,Penny Racers ,E,Q版赛车A,E, RCG
416,Sweet Cookie Pie ,J,美味糕点,J, TCG
417,Dinotopia - The Timestone Pirates ,M6,时空英豪,M6, ACT
418,Koro Koro Puzzle - Happy Panechu! ,J,滚滚解迷 快乐方块鼠转盘,J, PUZ
419,Kurohige no Golf Shiyouyo ,J,黑胡子之大家来打高尔夫,J, SPG
420,Keitai Denjuu Telefang 2 - Power ,J,携带电兽2 - 力量版,J, RPG
421,Keitai Denjuu Telefang 2 - Speed ,J,携带电兽2 - 速度版,J, RPG
422,Kaeru B Back ,J,青蛙回家,J, RPG
423,Desert Strike Advance ,U,沙漠风暴,E, STG
424,All - Star Baseball 2003 ,U,全美明星棒球2003,E, SPG
425,NASCAR Heat 2002 ,U,云斯顿赛车2002,E, RCG
426,Formation Soccer 2002 ,J,立体足球2002,J, SPG
427,Doraemon - Dokodemo Walker ,J,机器猫棋盘游戏,J, TAB
428,Animal Mania - Dokidoki Aishou Check ,J,动物可爱占卜,J, TCG
429,Kami no Kijutsu - Illusion of the Evil Eyes ,J,神之记述 - 邪恶之眼的幻影,J, CAG
430,Kawa no Nushi Tsuri 5 - Fushigi no Mori Kara ,J,河川垂钓太郎5,J, A·RPG
431,Gekitou! Car Battler Go!! ,J,激斗遥控车战士GO,J, RPG
432,Tactics Ogre - The Knight of Lodis ,U,皇家骑士团外传,E, SLG
433,Tiger Woods PGA Tour Golf ,U,老虎伍兹PGA高尔夫球巡回赛,E, SPG
434,Dragon Ball Z - The Legacy of Goku ,U,七龙珠Z - 悟空遗产传说,E, A·RPG
435,Hitsuji no Kimochi ,J,绵羊之心,J, PUZ
436,Jinsei Game Advance ,J,人生游戏,J, TAB
437,Spy Hunter ,M5,间谍猎人车,M5, RCG
438,Davis Cup ,M5,戴维斯杯网球公开赛,M5, SPG
439,Total Soccer Manager ,M6,冠军足球经理,M6, TCG
440,Downforce ,M5,F1重装赛车,M5, RCG
441,Youkaidou ,J,妖怪道,J, RPG
442,Backyard Baseball ,U,儿童后院棒球,E, SPG
443,Golden Sun ,I,黄金的太阳 - 开启的封印,I, RPG
444,GT Championship ,E,全日本顶级GT选手锦标赛车,E, RCG
445,Sheep ,M5,绵羊之心,M5, PUZ
446,Next Generation Tennis ,M6,罗兰公开赛2002 - 次世代网球,M6, SPG
447,Dragon Ball Z - Collectible Card Game ,U,七龙珠Z - 卡片收集游戏,E, CAG
448,Tottoko Hamutarou 3 - Love Love Daibouken Dechu ,J,哈姆太郎3 - 爱之冒险,J, ACT
449,Star Wars Episode II - Attack of the Clones ,U,星球大战前传2克隆人的进攻,E, ACT
450,Spirit - Stallion of the Cimarron - Search for Homeland ,U,小马王,E, AVG
451,Earthworm Jim 2 ,U,蚯蚓战士吉姆2,E, ACT
452,Bomberman Max 2 - Blue Advance ,U,炸 - 弹人马克思2 - 蓝版,E, ACT
453,Bomberman Max 2 - Red Advance ,U,炸 - 弹人马克思 2 - 红版,E, ACT
454,Frogger Advance - The Great Quest ,U,青蛙过街 - 伟大的冒险,E, ACT
455,Muppet Pinball Mayhem ,U,弹珠台,E, TAB
456,Hey Arnold! - The Movie ,U,嘿阿诺德电影版,E, ACT
457,Spider - Man ,F,蜘蛛侠 - 电影版,F, ACT
458,Punch King - Arcade Boxing ,U,击倒王,E, SPG
459,Gremlins - Stripe vs. Gizmo ,M6,魔怪小精灵,M6, ACT
460,Castlevania - Byakuya no Concerto ,J,恶魔城 - 白夜协奏曲,J, A·RPG
461,ZooCube ,U,立体旋转方块,E, PUZ
462,Lilo & Stitch ,U,迪斯尼星际宝贝1,E, ACT
463,Scooby - Doo ,U,史酷比鬼屋历险 - 真人照片版,E, AVG
464,Zone of the Enders - The Fist of Mars ,M3,星域毁灭者2173 - 火星的碰撞,M3, SLG
465,Scooby - Doo and the Cyber Chase ,M3,史酷比鬼屋历险,M3, ACT
466,Ripping Friends：The ,E,顶级朋友,E, ACT
467,Tony Hawk's Pro Skater 3 ,F,托尼·霍克职业滑板3,F, SPG
468,Megaman Battle Network 2 ,U,洛克人网络大战EXE 2,E, A·RPG
469,Konami Arcade Game Collection ,J,科拿米精品游戏合集6合一,J, ETC
470,Motocross Maniacs Advance ,J,疯狂越野摩托车,J, SPG
471,Ice Age ,M5,冰河世纪,M5, ACT
472,Nicktoons Racing ,U,尼克卡通赛车,E, RCG
473,V - Rally 3 ,M5,V拉力赛车3,M5, RCG
474,Britney's Dance Beat ,M2,小甜甜布兰妮之舞蹈节拍,M2, ETC
475,Robopon 2 - Ring Version ,U,机甲宝贝2 - 铃铛版,E, S·RPG
476,Robopon 2 - Cross Version ,U,机甲宝贝2 - 十字版,E, S·RPG
477,Family Tennis Advance ,J,家庭网球,J, SPG
478,Droopy's Tennis Open ,M6,杜皮狗之网球公开赛,M6, SPG
479,CT Special Forces ,M6,CT特种部队1,M6, STG
480,Pinball of the Dead：The ,U,死亡弹珠台,E, PUZ
481,GT Advance 2 - Rally Racing ,U,GT2职业概念锦标车赛,E, RCG
482,Star X ,M6,行星战机X,M6, STG
483,LEGO Soccer Mania ,M9,乐高疯狂足球,M9, SPG
484,Maniac Racers Advance ,M5,疯狂越野摩托车,M5, SPG
485,Star Wars Episode II - Attack of the Clones ,M5,星球大战前传2克隆人的攻击,M5, ACT
486,Dokapon ,M3,多卡邦怪物猎人,M3, RPG
487,Pro Tennis WTA Tour ,E,超真实女子网球 - 口袋版,E, SPG
488,Lilo & Stitch ,M6,迪斯尼星际宝贝1,M6, ACT
489,Ougon no Taiyou - Ushinawareshi Toki ,J,黄金太阳2 - 失落的时代,J, RPG
490,Aero the Acro - Bat - Rascal Rival Revenge ,U,蝙蝠侠,E, ACT
491,Medabots AX - Rokusho Version ,U,金属机器人大战AX - 六书版,E, FTG
492,Medabots AX - Metabee Version ,U,金属机器人大战AX - 蓝蜂版,E, FTG
493,Yu - Gi - Oh! Duel Monsters 7 - Kettou Toshi Densetsu ,J,游戏王7 - 决斗都市传说,J, CAG
494,Pinball of the Dead：The ,J,死亡弹珠台,J, PUZ
495,Bakuten Shoot Beyblade 2002 - Ikuze! Bakutou! Chou Jiryoku Battle!! ,J,爆转陀螺王,J, RPG
496,Pinball Challenge Deluxe ,E,挑战弹珠台 - 豪华版,E, PUZ
497,Chessmaster ,F,西洋棋大师,F, TAB
498,Stuart Little 2 ,U,一家之鼠2,E, ACT
499,Monster Gate ,J,怪兽之门1,J, A·RPG
500,Kong - The Animated Series ,M6,金刚之旅,M6, ACT
501,Top Gun - Firestorm Advance ,M5,捍卫战士,M5, STG
502,Disney Sports - Soccer ,J,迪斯尼全明星体育系列 - 足球,J, SPG
503,Chou Makaimura R ,J,超魔界村R,E, ACT
504,Final Fire Pro Wrestling - Yume no Dantai Unei! ,J,终极火爆摔跤梦之团体运营,J, FTG
505,Bubble Bobble - Old & New ,J,泡泡龙新版和旧版,J, PUZ
506,Hikaru no Go 2 ,J,棋灵王2,J, TAB
507,Tiny Toon Adventures - Buster's Bad Dream ,M5,兔宝宝大冒险 - 糟糕的梦,M5, ACT
508,Moorhen 3 - The Chicken Chase! ,M5,雷鸟3 - 猎鸡人,M5, FPS
509,Custom Robo GX ,J,组合机器人GX,J, FTG
510,Breath of Fire II ,E,龙战士2 - 使命之子,E, RPG
511,Shaman King Card Game - Chou Senjiryakketsu 2 ,J,超·占事略决2,J, RPG
512,Ghost Trap ,J,幽灵陷阱,J, AVG
513,Antz - Extreme Racing ,M6,蚂蚁Z赛车,M6, RCG
514,Super Robot Taisen R ,J,超级机器人大战R,J, SLG
515,E.T. - The Extra - Terrestrial ,M6,外星人 - 着陆,M6, ACT
516,Konami Collector's Series - Arcade Classics ,M5,科拿米精品游戏合集6合一,M5, ETC
517,xXx ,E,X传奇 - 限制级战警,E, ACT
518,Famille Delajungle：La - A la Poursuite de Darwin ,F,狂野丛林 - 猎杀黑猩猩,F, ACT
519,Hot Potato! ,M3,火热的马铃薯,M3, PUZ
520,ESPN X - Games Skateboarding ,M5,ESPN X - 溜冰板游戏,M5, SPG
521,Pinobee & Phoebee ,J,匹诺比的大冒险,J, ACT
522,Fushigi no Kuni no Angelique ,J,安琪莉可女王,J, SLG
523,Hot Wheels Advance ,J,无敌风火轮赛车,E, RCG
524,Kurohige no Kurutto Jintori ,J,黑胡子之转转碰碰球 - 转动取阵,J, PUZ
525,Kaze no Klonoa G2 - Dream Champ Tournament ,J,风之克罗帝亚2,J, ACT
526,Space Invaders EX ,J,太空入侵者EX,E, STG
527,Medabots AX - Rokusho Version ,M5,金属机器人大战AX - 六书版,M5, FTG
528,Manic Miner ,M5,疯狂矿工,M5, PUZ
529,Kamaitachi no Yoru Advance ,J,恐怖惊魂夜,J, AVG
530,Sangokushi ,C,三国志,C, SLG
531,Greatest Nine ,J,最强9人棒球,J, SPG
532,V - Master Cross ,J,V - 怪兽卡片斗士,J, CAG
533,King of Fighters EX：The - NeoBlood ,U,格斗之王拳皇EX - 新血,E, FTG
534,Cubix - Robots for Everyone - Clash 'N Bash ,U,机械人大战 - 疯狂冲撞,E, FTG
535,Mickey to Minnie no Magical Quest ,J,迪斯尼的米奇老鼠,J, ACT
536,Rockman & Forte ,J,洛克人与佛鲁迪,J, ACT
537,Hey Arnold! - The Movie ,M3,嘿阿诺得电影,M3, ACT
538,ZooCube ,M5,立体旋转方块,M5, PUZ
539,Urban Yeti! ,U,都市的雪人,E, ACT
540,Madden NFL 2003 ,U,NFL疯狂马顿橄榄球2003,E, SPG
541,Magical Quest Starring Mickey & Minnie ,J,迪斯尼的米奇老鼠,E, ACT
542,Spy Kids Challenger ,U,间谍小子跳高挑战者,E, ACT
543,NFL Blitz 20 - 03 ,U,NFL橄榄球闪电大作战2003,E, SPG
544,Combat Choro Q - Advance Daisakusen ,J,Q版坦克大作战,J, SLG
545,Crash Bandicoot Advance ,J,古惑狼1 - 无尽的冒险,J, ACT
546,Famista Advance ,J,棒球A,J, SPG
547,Duke Nukem Advance ,U,毁灭公爵,E, FPS
548,Mat Hoffman's Pro BMX 2 ,U,马特·霍夫曼的自行车越野赛2,E, SPG
549,V.I.P. ,M6,VIP会员,M6, ACT
550,Monster Force ,U,怪物力量,E, ACT
551,Minimoni - Mika no Happy Morning Chatty ,J,迷你早晨 - 迈克不快乐的饶舌口语,J, ETC
552,Power Rangers - Wild Force ,U,鸟人战队 - 荒野力量,E, ACT
553,Gambler Densetsu Tetsuya - Yomigaeru Densetsu ,J,胜负师传说 - 哲也甦醒传说,J, TAB
554,ATV Quad Power Racing ,U,越野车力量竞赛,E, RCG
555,Mr. Driller A - Fushigi na Pacteria ,J,钻地先生 - 陌生的细菌,J, PUZ
556,Pro Yakyuu Team wo Tsukurou! Advance ,J,育成棒球,J, TCG
557,Turok Evolution ,M5,恐龙猎人进化,M5, ACT
558,Monsters：Inc. ,J,迪斯尼怪物公司,J, ACT
559,Mutsu - Water Looper Mutsu ,J,水环中的宠物,J, TCG
560,V - Rally 3 ,J,V - 拉力赛车3,E, RCG
561,Medarot G - Kuwagata Version ,J,金属机器人G - 锹型虫版,J, FTG
562,Rocket Power - Le Cauchemar d'Otto ,F,疾速动力D奥托,F, ACT
563,Monsters：Inc. ,M3,迪斯尼怪物公司,M3, ACT
564,Black Matrix Zero ,J,正邪幻想曲Zero,J, SLG
565,Sabrina - The Teenage Witch - Potion Commotion ,M3,年轻的女巫塞布丽娜,M3, ACT
566,Sakura Momoko no UkiUki Carnival ,J,嘉年华会,J, RPG
567,Hamepane - Tokyo Mew Mew ,J,东京猫猫拼图,J, PUZ
568,Razmoket：Les - Voler n'est pas Jouer ,F,小淘气 - 城堡冒险,F, ACT
569,Aggressive Inline ,U,花样溜冰,E, SPG
570,Pinky and the Brain - The Masterplan ,M5,老鼠征服之综合计划,M5, ACT
571,Go! Go! Beckham! - Adventure on Soccer Island ,M5,贝克汗姆足球岛冒险,M5, ACT
572,Nobunaga Ibun ,J,信长异闻录,J, S·RPG
573,Gachasute! Dino Device - Red ,J,怪兽蛋红版,J, S·RPG
574,Jurassic Park III - Ushinawareta Idenshi ,J,侏罗纪公园3 - DNA基因,J, ACT
575,SK8 - Tony Hawk's Pro Skater 2 ,J,托尼·霍克职业溜冰板2,J, SPG
576,Castlevania - Harmony of Dissonance ,E,恶魔城 - 白夜协奏曲,E, A·RPG
577,J.League Pro Soccer Club wo Tsukurou! Advance ,J,J联盟足球职业创造球会,J, TCG
578,Nicktoons Racing ,M5,尼克通赛车,M5, RCG
579,Densetsu no Stafy ,J,传说的斯塔非1,J, ACT
580,Disney Sports - American Football ,J,迪斯尼全明星运动系列 - 橄榄球,J, SPG
581,Disney Sports - Skateboarding ,J,迪斯尼全明星运动系列 - 滑板,J, SPG
582,Aggressive Inline ,M3,花样溜冰,M3, SPG
583,BMX Trick Racer ,U,BMX花式越野车大赛,E, SPG
584,Matchbox Cross Town Heroes ,U,城市救火英雄车,E, ETC
585,Silent Scope ,M5,沉默的狙击手,M5, FPS
586,Tiger Woods PGA Tour Golf ,M5,老虎伍兹高尔夫,M5, SPG
587,Speedball 2 - Brutal Deluxe ,M5,速度橄榄球2,M5, SPG
588,Megaman Zero ,U,洛克人ZERO1,E, ACT
589,Comix Zone ,M5,漫画地带,M5, ACT
590,Natural 2 - Duo ,J,双姝情缘,J, TCG
591,Sabrina - The Teenage Witch - Potion Commotion ,M6,年轻的女巫塞布丽娜,M6, ACT
592,SpongeBob SquarePants - Revenge of the Flying Dutchman ,U,超级海绵笨伯 - 荷兰鬼魂的复仇,E, ACT
593,Super Mario Advance 3 - Yoshi's Island ,U,超级马里奥 - 耀奇岛,E, ACT
594,Sum of All Fears：The ,M5,恐惧的总和,M5, STG
595,Super Mario Advance 3 ,J,超级马里奥 - 耀奇岛,J, ACT
596,Airforce Delta Storm ,M4,三角洲空军风暴,M4, STG
597,Boulder Dash EX ,U,推石小子EX,E, PUZ
598,Backyard Football ,U,儿童后院足球,E, SPG
599,Barbie Groovy Games ,U,芭比娃娃 - 益智小游戏合集,E, PUZ
600,GT Advance 2 - Rally Racing ,E,GT2职业概念锦标车赛,E, RCG
601,Hanafuda Trump Mahjong - Depachika Wayouchuu ,J,中日洋3国桌上游戏大合集,J, PUZ
602,Egg Mania ,M3,战斗蛋方块,M3, TAB
603,Super Ghouls'n Ghosts ,U,超魔界村R,E, ACT
604,Kelly Slater's Pro Surfer ,U,凯利·史雷特职业冲浪,E, SPG
605,Smuggler's Run ,U,逃跑走私犯车,E, RCG
606,Duke Nukem Advance ,M4,毁灭公爵A,M4, FPS
607,Colin McRae Rally 2.0 ,M3,Colin McRae拉力赛车2,M3, RCG
608,Street Fighter Zero 3 Upper ,J,少年街霸ZERO3,J, FTG
609,Samurai Evolution - Oukoku Geist ,J,樱国之魂,J, RPG
610,Sega Smash Pack ,U,世嘉街机动作类游戏合集,E, ETC
611,Driver 2 Advance ,M5,生死时速车2A,M5, RCG
612,Castlevania - Harmony of Dissonance ,U,恶魔城 - 白夜协奏曲,E, A·RPG
613,Lord of the Rings：The - The Fellowship of the Ring ,U,指环王 - 魔戒现身,E, RPG
614,Tennis Masters Series 2003 ,M6,网球征服系列2003,M6, SPG
615,Spyro 2 - Season of Flame ,U,小龙斯派罗2 - 火焰的季节,E, ACT
616,Adventures of Jimmy Neutron vs. Jimmy Negatron：The ,U,天才男孩吉米中子VS吉米负电子,E, ACT
617,Magical Quest Starring Mickey & Minnie ,M5,迪斯尼的米奇老鼠,M5, ACT
618,Tokimeki Yume Series 1 - Ohanaya - san ni Narou! ,J,心跳系列 - 经营花店,J, SLG
619,e - Reader ,U,E - Book浏览器,E, ETC
620,Groove Adventure Rave - Hikari to Yami no Daikessen 2 ,J,光与暗大决战2,J, FTG
621,Hugo - The Evil Mirror Advance ,M12,雨果 - 邪恶的镜子,M12, PUZ
622,Worms World Party ,M5,百战天虫,M5, PUZ
623,Chobits - Atashi Dake no Hito ,J,人形计算机天使心,J, TCG
624,Super Mario Advance 3 - Yoshi's Island ,M5,超级马里奥3 - 耀奇岛,M5, ACT
625,Daisuki Teddy ,J,我爱泰迪熊,J, TCG
626,Scooby - Doo ,F,史酷比鬼屋历险 - 真人照片版,F, AVG
627,Frogger Advance - The Great Quest ,M5,青蛙伟大的探索,M5, ACT
628,Gachasute! Dino Device - Blue ,J,怪兽蛋蓝版,J, S·RPG
629,Harukanaru Toki no Naka de ,J,遥远的时空之中,J, AVG
630,Butt - Ugly Martians - B.K.M. Battles ,U,神勇火星人 - 反冲大作战,J, STG
631,Nakayoshi Pet Advance Series 1 - Kawaii Hamster ,J,动物伴侣系列一 - 可爱老鼠,J, TCG
632,Nakayoshi Pet Advance Series 2 - Kawaii Koinu ,J,动物伴侣系列二 - 可爱小狗,J, TCG
633,Nakayoshi Pet Advance Series 3 - Kawaii Koneko ,J,动物伴侣系列三 - 可爱小猫,J, TCG
634,Medarot G - Kabuto Version ,J,金属机器人G - 甲冑版,J, FTG
635,Hime Kishi Monogatari - Princess Blue ,J,姬骑士物语 - 蓝色的公主,J, TCG
636,Guilty Gear X - Advance Edition ,E,罪恶克星X,E, FTG
637,Soccer Kid ,U,足球小子,E, ACT
638,Ballistic - Ecks vs. Sever ,U,艾克斯VS瑟娃 - 弹道专家,E, FPS
639,Dragon Ball Z - The Legacy of Goku ,M5,七龙珠Z - 悟空遗产传说,M5, A·RPG
640,Ecks vs. Sever ,M5,艾克斯VS瑟娃,M5, FPS
641,Fire Pro Wrestling 2 ,U,火爆摔跤2,E, SPG
642,Invader ,E,侵略者,E, STG
643,Motoracer Advance ,M5,越野摩托车英豪,M5, SPG
644,Army Men - Turf Wars ,U,玩具军人之草场的战争,E, ACT
645,Metalgun Slinger ,J,合金射击者,J, ACT
646,Airforce Delta II ,M4,三角洲空军部队2,M4, STG
647,Turbo Turtle Adventure ,U,海龟的冒险,E, ACT
648,King of Fighters EX：The - NeoBlood ,E,格斗之王拳皇EX - 新血,E, FTG
649,Harobots - Robo Hero Battling!! ,J,哈囉机器人 - 机器人英雄大会战,J, RPG
650,Monster Force ,M5,怪物力量,M5, ACT
651,Barbie Groovy Games ,M5,芭比益智小游戏合集,M5, ETC
652,Smurfs：The - The Revenge of the Smurfs ,M6,蓝精灵Smurfs的复仇,M6, ACT
653,Defender of the Crown ,U,王冠的守护者,E, SLG
654,Dual Blades ,U,双刃,E, FTG
655,Ice Age ,J,冰河世纪,J, ACT
656,J.League Winning Eleven Advance 2002 ,J,J - 联盟足球胜利11人2002,J, SPG
657,Pinball Advance ,M5,弹珠台A,M5, PUZ
658,Virtua Tennis ,U,虚拟网球,E, SPG
659,Game & Watch Gallery Advance ,E,任天堂GAME和WATCH博物馆4,E, ETC
660,Oshare Princess ,J,奥沙尔公主1,J, PUZ
661,Shrek - Hassle at the Castle ,M6,怪物史莱克在城堡的激战,M6, ACT
662,Galaxy Angel - Moridakusan Tenshi no Full - Course - Okawari Jiyuu ,J,银河天使,J, TAB
663,High Heat Major League Baseball 2003 ,J,火爆美国职业棒球联赛2003,J, SPG
664,ZooCube ,J,立体旋转方块,J, PUZ
665,Hamster Paradise Advanchu ,J,仓鼠天堂A,J, TCG
666,Denki Blocks! ,J,电击方块,J, PUZ
667,PukuPuku Tennen Kairanban ,J,狗狗小镇,J, TCG
668,Gachinko Pro Yakyuu ,J,Q版职业棒球,J, SPG
669,Black Belt Challenge ,E,黑腰带挑战赛,E, FTG
670,Yu - Gi - Oh! The Eternal Duelist Soul ,U,游戏王 - 永恒斗士之魂,E, CAG
671,Robotech - The Macross Saga ,M6,太空堡垒,M6, STG
672,xXx ,F,X传奇限制级战警,F, ACT
673,Who Wants to Be a Millionaire ,E,谁想成为百万富翁,E, ETC
674,Gyakuten Saiban 2 ,J,逆转裁判2,J, AVG
675,Oshaberi Inko Club ,J,鹦鹉俱乐部,J, TCG
676,Crazy Chase ,M3,疯狂的追击,M3, ACT
677,Spirit - L'Etalon des Plaines - A la Recherche de la Terre Natale ,F,小马王,F, AVG
678,Nakayoshi Youchien - Sukoyaka Enji Ikusei Game ,J,小朋友幼儿园,J, TCG
679,Robot Wars - Extreme Destruction ,M6,遥控机器人大战之无尽的毁灭,M6, FTG
680,Ace Lightning ,E,头号闪电,E, ACT
681,SSX Tricky ,M3,疾风滑雪板,M3, SPG
682,Hoshi no Kirby - Yume no Izumi Deluxe ,J,星之卡比 - 梦之泉蒂拉克丝,J, ACT
683,Tarzan - Return to the Jungle ,U,迪斯尼泰山重返丛林,E, ACT
684,WWE - Road to WrestleMania X8 ,U,WWE疯狂摔跤之路X8,E, SPG
685,Bionicle - Matoran Adventures ,M8,乐高斗牛士冒险,M8, ACT
686,Doom II ,U,DOOM - 毁灭战士2,E, FPS
687,Spyro 2 - Season of Flame ,M5,小龙斯派罗2 - 火焰的季节,M5, ACT
688,Bomberman Jetters - Densetsu no Bomberman ,J,炸.弹人杰特斯,J, A·RPG
689,Tales of the World - Narikiri Dungeon 2 ,J,传说世界 - 换装迷宫2,J, A·RPG
690,Metroid Fusion ,U,银河战士1 - 融合,E, A·RPG
691,Santa Claus Jr. Advance ,E,圣诞老人,E, ACT
692,Secret Agent Barbie - Royal Jewels Mission ,U,芭比秘密间谍,E, ACT
693,Stuart Little 2 ,F,一家之鼠2,F, ACT
694,Megaman Battle Network 2 ,E,洛克人网络大战EXE 2,E, A·RPG
695,NHL Hitz 20 - 03 ,U,曲棍球2003,E, SPG
696,Gekido Advance - Kintaro's Revenge ,M5,究级截拳道,M5, ACT
697,Car Battler Joe ,U,激斗遥控车战士JOE,E, RPG
698,Deadly Skies ,M4,三角洲空军风暴,M4, STG
699,Beast Shooter - Mezase Beast King! ,J,斗兽王,J, RPG
700,Silk to Cotton ,J,丝绸到棉花,J, RPG
701,Best Play Pro Yakyuu ,J,最佳职业棒球,J, SPG
702,Minami no Umi no Odyssey ,J,南之海的奥德赛 ,J, TCG
703,Monster Farm Advance 2 ,J,怪兽农场A 2,J, TCG
704,Di Gi Charat - DigiCommunication ,J,便利商店,J, SLG
705,Masters of the Universe - He - Man Power of Grayskull ,U,宇宙人希曼 - 灰色头骨的力量,E, ACT
706,Dungeons & Dragons - Eye of the Beholder ,U,龙与地下城 - 魔眼杀机,E, RPG
707,Tony Hawk's Pro Skater 4 ,U,托尼·霍克职业溜冰4,E, SPG
708,Reign of Fire ,M5,火焰统治 - 火龙帝国,M5, STG
709,Pocky & Rocky with Becky ,U,奇奇怪界,E, ACT
710,Powerpuff Girls：The - Him and Seek ,U,喷气女孩Him和Seek,E, ACT
