file,name
crsword,圣十字剑 (ALM-002)(ALH-002)
crswd2bl,圣十字剑 2 (盗版 CD 卡带转换版)
spec_crosswize,横向
cphd,卧马藏龙 (演示版)
cthd2003,卧虎藏龙 2003 (第 1 套)
cthd2k3a,卧虎藏龙 2003 (第 2 套)
ct2k3sp,卧虎藏龙 2003 风云 超级加强版
ct2k3sa,卧虎藏龙 2003 风云 超级加强替换版
cbusterj,暴力克星 (日版 FR 修正版 1)
md_crudeb,暴力克星 (日版)
cbusterw,暴力克星 (世界版 FU 版)
cbuster,暴力克星 (世界版 FX 版)
md_crueball,"疯狂弹珠台 (欧版, 美版)"
md_crueballj,疯狂弹珠台 (日版)
cruisin,巡游
msx_crusader,十字军战士 (日版)
msx_crusaderb,"十字军战士 (日版, 替换版 2)"
msx_crusadera,"十字军战士 (日版, 替换版)"
msx_crusaderk,十字军战士 (韩版)
md_crusader,新创世纪 (美版)
crushbl,粉碎刷 (盗版 第 1 套)
crushbl2,粉碎刷 (盗版 第 2 套)
crushbl3,粉碎刷 (盗版 第 3 套)
crush4,粉碎刷 (Kural - 盗版?)
crush2,粉碎刷 (Kural Esco - 盗版?)
crush,粉碎刷 (Kural Samno)
crush5,粉碎刷 (Kural TWT)
crushs,粉碎刷 (Sidam 盗版)
ngp_crushrol,顽皮鬼 (世界版)
crusherm,粉碎者麻琴 (日版)
md_crying,生化战机 (日版)
nes_crypto,加密 (自制)
spec_cryscast,水晶城堡 (128K)
spec_cryscast_48,水晶城堡 (48K)
ccastlesj,水晶城堡 (摇杆版)
ccastles1,水晶城堡 (版本 1)
ccastles2,水晶城堡 (版本 2)
ccastles3,水晶城堡 (版本 3)
ccastlesf,"水晶城堡 (版本 3, 法版)"
ccastlesg,"水晶城堡 (版本 3, 德版)"
ccastlesp,"水晶城堡 (版本 3, 西班牙版)"
ccastles,水晶城堡 (版本 4)
spec_dizzy7remake,小蛋大冒险 - 水晶王国重制版
gg_crystalw,"水晶战士 (欧版, 美版)"
md_crystlpts,水晶小马 (西班牙语翻译)
md_crystlpt,水晶小马 (美版)
md_crystlptp15,"水晶小马 (美版, 工程版, 19940511)"
md_crystlptp14,"水晶小马 (美版, 工程版, 19940519)"
md_crystlptp13,"水晶小马 (美版, 工程版, 19940526)"
md_crystlptp12,"水晶小马 (美版, 工程版, 19940601)"
md_crystlptp11,"水晶小马 (美版, 工程版, 19940606)"
md_crystlptp10,"水晶小马 (美版, 工程版, 19940610)"
md_crystlptp09,"水晶小马 (美版, 工程版, 19940623)"
md_crystlptp08,"水晶小马 (美版, 工程版, 19940628)"
md_crystlptp07,"水晶小马 (美版, 工程版, 19940630)"
md_crystlptp06,"水晶小马 (美版, 工程版, 19940701)"
md_crystlptp05,"水晶小马 (美版, 工程版, 19940702)"
md_crystlptp04,"水晶小马 (美版, 工程版, 19940703)"
md_crystlptp02,"水晶小马 (美版, 工程版, 19940712)"
md_crystlptp03,"水晶小马 (美版, 工程版, 19940712-B)"
md_crystlptp01,"水晶小马 (美版, 工程版, 19940713)"
nes_crystalis,天神之剑 (美版)
nes_crystalisc,天神之剑 (西班牙语翻译)
cubybop,宝石砖块 (地点测试版)
spec_cueboy,提示员
cuebrickj,砖块拼图大考验 (日版)
cuebrick,"砖块拼图大考验 (世界版, 版本 D)"
msx_cuncuna,毛毛虫 (自制)
msx_currojimenez,库罗·希门尼斯
md_curse,诅咒战机 (日版)
md_cursep,"诅咒战机 (工程版, 19900626)"
md_curseibay,厄尔摩尔湾的诅咒 (自制)
curvebal,弧线球
md_custodian,保管人 MD (自制)
cutefght,可爱格斗士
cutieq,鬼灵弹珠台
md_cutiesuz,铃木之摔角天使 (日版)
gg_cutthr,"割喉岛 (欧版, 美版)"
md_cutthr,"割喉岛 (欧版, 美版)"
md_cutthrs,割喉岛 (西班牙语翻译)
md_cutthrp,割喉岛 (工程版)
gg_cutthrp,割喉岛 (工程版 19950916)
cybattlr,骑士战机
tg_cybrcore,昆虫战机
pce_cybrcore,昆虫战机
pce_cyberdod,战斗躲避球
pce_cyknight,机动骑士
md_eswatj,"武装特警 (日版, 修正版 0)"
nes_cyberstaser,机器人棒球 (美版)
cybertnk,电子坦克 (版本 1.4)
md_cybercop,机器警察 (美版)
cyberlip,战斗边缘 (NGM-010)
md_cyberbal,机器橄榄球 (世界版)
msx_cyberbig,网络机器人 (西班牙版)
cybotsj,机甲勇士 - 全金属狂潮 (950420 日版)
cybots,机甲勇士 - 全金属狂潮 (950424 欧版)
cybotsud,机甲勇士 - 全金属狂潮 (950424 美版 凤凰版)
cybotsu,机甲勇士 - 全金属狂潮 (950424 美版)
cybotsjd,机甲勇士 - 全金属狂潮 (日版 950424)(解密盗版)
spec_cythfima,战斗机器 (128K)
spec_cythfima_48,战斗机器 (48K)
nes_cyber,战斗机器 (美版)
spec_cybrnd2,战斗机器 II - 复仇 (128K)
spec_cybrnd2_48,战斗机器 II - 复仇 (48K)
msx_cyberun,赛博飞船
sms_cyborgh,"机械猎人 (欧版, 美版, 巴西版)"
md_cyborgj,"机器判官 (欧版, 美版)"
md_cyborgjp,机器判官 (工程版)
msx_cyborgz,机器人 Z (韩版)
sms_cyborgz,机器人 Z (韩版)
nes_cyclerac,单车王 (日版)
spec_cygnusalpha,天鹅座 - 阿尔法 (自制)
cyvernj,机甲飞龙 (日版)
cyvern,机甲飞龙 (美版)
dcon,地球防卫军
dday,诺曼第之役 
ddayc,诺曼第之役 (Centuri)
ddayjlc,诺曼第之役 (Jaleco 第 1 套)
ddayjlca,诺曼第之役 (Jaleco 第 2 套)
msx_dday,出击日 (日版)
msx_ddayb,"出击日 (日版, 替换版 2)"
msx_ddayc,"出击日 (日版, 替换版 3)"
msx_ddaya,"出击日 (日版, 替换版)"
msx_ddayk,出击日 (韩版)
ddcrew1d,"除暴部队 (第 1 套, 世界版, 4 人版, FD1094 317-? 解密版)"
ddcrew1,"除暴部队 (第 1 套, 世界版, 4 人版, FD1094 317-?)"
ddcrew2d,"除暴部队 (第 2 套, 世界版, 2 人版, FD1094 317-0184 解密版)"
ddcrew2,"除暴部队 (第 2 套, 世界版, 2 人版, FD1094 317-0184)"
ddcrewud,"除暴部队 (第 3 套, 美版, 4 人版, FD1094 317-0186 解密版)"
ddcrewu,"除暴部队 (第 3 套, 美版, 4 人版, FD1094 317-0186)"
ddcrewd,"除暴部队 (第 4 套, 世界版, 3 人版, FD1094 317-0190 解密版)"
ddcrew,"除暴部队 (第 4 套, 世界版, 3 人版, FD1094 317-0190)"
ddcrewjd,"除暴部队 (第 5 套, 日版, 4 人版, FD1094 317-0185 解密版)"
ddcrewj,"除暴部队 (第 5 套, 日版, 4 人版, FD1094 317-0185)"
ddcrewj2d,"除暴部队 (第 6 套, 日版, 2 人版, FD1094 317-0182 解密版)"
ddcrewj2,"除暴部队 (第 6 套, 日版, 2 人版, FD1094 317-0182)"
msx_devilhvn,魔鬼的天堂 (日版)
sg1k_dayu,打渔 (台湾版)
dacholer,鸵鸟
msx_daedalian,巧匠拼图 (自制)
gg_daffy,达菲鸭在好莱坞 (欧版)
md_daffy,达菲鸭在好莱坞 (欧版)
sms_daffy,"达菲鸭在好莱坞 (欧版, 巴西版)"
md_daffyp,"达菲鸭在好莱坞 (欧版, 工程版)"
md_dahnamk,女神诞生 (韩版)
md_dahnagb,女神诞生 (英语翻译)
md_dahnams,女神诞生 (西班牙语翻译)
md_dahnam,女神诞生 (日版)
msx_daidasso,大脱走 (日版)
daimakaib,"大魔界村 (盗版, 日版)"
daimakair,大魔界村 (日版 重发售版)
daimakai,大魔界村 (日版)
sgx_daimakai,大魔界村
sgx_daimakai1,大魔界村 (替换版)
sgx_daimakaid,大魔界村 (Chris Covell 调试菜单修改版)
md_daimakai,大魔界村 (日版)
dairesya,大列车强盗 (日版)
pce_daisenpu,大旋风
msx_dskeiba,大障碍赛马 (日版)
nes_dai2jisuprotaj,第二次超级机器人大战 (日版)
nes_dai2jisuprotajc,第二次超级机器人大战 (西班牙语翻译)
nes_dai2jisuprota,第二次超级机器人大战 (英语翻译)
pce_donaturl,大地幻危机 - 破坏自然
daikaiju,大怪兽的逆袭
md_daikokai,大航海时代 (日版)
md_daikok2,大航海时代 II (日版)
nes_daikunogensan,大力工头阿源君 (日版)
nes_daikunogensanc,大力工头阿源君 (中文翻译)
nes_daikunogensan2,大力工头阿源君 2 - 赤毛弹的逆袭 (日版)
nes_daikunogensan2c,大力工头阿源君 2 - 赤毛弹的逆袭 (中文翻译)
dkgensanm72,"大力工头阿源君 - 部乱目町骚动记 (日版, M72 硬件)"
dkgensan,"大力工头阿源君 - 部乱目町骚动记 (日版, M84 硬件)"
daioh,大王
daiohc,大王 (93111A 机板转换版)
daioha,大王 (早期版)
daiohp,大王 (工程版)
daisenpu,大旋风 (日版)
daitorid,大牌砦
daitorida,大牌砦 (YMF278B 版)
msx_daiva4,迪瓦传说 4 - 阿斯拉的血仇 (日版)
spec_dtdecthn,戴利·汤普森的十项全能 - Day 1 (48K)
spec_dtdecthn2,戴利·汤普森的十项全能 - Day 2 (48K)
spec_datholch,戴利·汤普森的奥运挑战赛 (128K)
spec_dtsprtst,戴利·汤普森的超验 (128K)
spec_dtsprtst_48,戴利·汤普森的超验 - Day 1 (48K)
spec_dtsprtst2_48,戴利·汤普森的超验 - Day 2 (48K)
sms_dallye,躲避球之王 (韩版)
dambustruk,轰炸鲁尔水坝 (英国版)
dambustr,"轰炸鲁尔水坝 (美版, 第 1 套)"
dambustra,"轰炸鲁尔水坝 (美版, 第 2 套)"
spec_dandare,丹·达雷 (48K)
spec_dandare2,丹·达雷 II (48K)
spec_dandare3,丹·达雷 III (48K)
dankuga,断仇牙 (版本 0.0J 1994/12/13)(工程版)
sms_danan,"丹南 - 丛林战士 (欧版, 巴西版)"
cv_dncfntsy,舞曲幻想
fds_dandyj,花花公子 (日版)
fds_dandy,花花公子 (英语翻译)
msx_dangertower,城堡历险 (自制)
cv_dangrtower,危险之塔 (自制)
dngrtrck,危险追踪 (迷魂车 X 盗版)
msx_dangerx4,四重危险 (日版)
msx_dangerx4b,"四重危险 (日版, 替换版 2)"
msx_dangerx4a,"四重危险 (日版, 替换版)"
gg_dangdem,"危险拆除 (自制, 版本 1.0)"
ddungeon,挖掘大冒险
dangseed,危险的种子 (日版)
md_dangseed,危险的种子 (日版)
dfeveron,"弹铳飞翼 (日版, 版本 98/09/17)"
nes_dannysulsindhe,环绕方程式 (美版)
spec_danterrifik,"丹特里菲克 (自制, 版本 1.1)"
spec_danterrifik2,丹特里菲克 2 (自制)
spec_danterrifik3,丹特里菲克 III (自制)
nes_daoshuai,盗帅 (亚洲版)(未授权)
daraku,堕落天使
sms_darc10,"达克 (自制, 版本 1.0)"
dariuse,大流士战机 (额外版)(日版)
dariuso,大流士战机 (日版 旧版)
dariusj,大流士战机 (日版)
dariusu,大流士战机 (美版)
darius,大流士战机 (世界版)
pce_dariusa,大流士战机初版
dariusgu,大流士战机外传 - 银鹰 (版本 2.5A 1994/09/19)
dariusgj,大流士战机外传 - 银鹰 (版本 2.5J 1994/09/19)
dariusg,大流士战机外传 - 银鹰 (版本 2.5O 1994/09/19)
dariusgx,大流士战机外传 - 银鹰附加版 (版本 2.7J 1995/03/06)(官方修改版)
darius2do,大流士战机 II (双屏幕版)(日版 旧版)
darius2d,大流士战机 II (双屏幕版)(日版)
sagaia,大流士战机 II (双屏模版)(世界版)
md_darius2ec,大流士战机 II (色彩增强)
md_darius2,大流士战机 II (日版)
darius2,大流士战机 II (日版)
pce_dariusp,大流士战机加强版
spec_darius,大流士战机 (48K)
darkadv,暗黑冒险
ngp_darkarms,"野兽梦魇 - 暗黑兵器 (欧版, 美版, 日版)"
ngp_darkarmsp,野兽梦魇 - 暗黑兵器 工程版)
md_darkcast,"暗黑之城 (欧版, 美版)"
md_darkcasts,暗黑之城 (西班牙语翻译)
darkedgej,黑暗边缘 (日版)
darkedge,黑暗边缘 (世界版)
spec_darkfusion,暗黑融合
nes_darklord,黑暗领主 (日版)
darkplnt,黑暗星球
spec_darkredux,黑暗还原 (自制)
darksealj,暗黑封印 - 毁灭之门 (日版)
darkseal1,暗黑封印 - 毁灭之门 (世界版 修正版 1)
darkseal,暗黑封印 - 毁灭之门 (世界版 修正版 3)
darkseal2,暗黑封印 2 - 巫师之火 (日版 版本 2.1)
spec_darkstar,暗星
darktowr,黑暗之塔
spec_darktransit,黑暗过境 (自制)
spec_darklostpages,"黑暗, 遗失的书页 (自制)"
spec_darkman,变形黑侠 (128k)
nes_darkman,变形黑侠 (美版)
nes_darkmanc,变形黑侠 (西班牙语翻译)
dstlka,恶魔战士 - 午夜斗士 (940705 亚洲版)
dstlk,恶魔战士 - 午夜斗士 (940705 欧版)
dstlku1d,恶魔战士 - 午夜斗士 (940705 美版 凤凰版)
dstlkur1,恶魔战士 - 午夜斗士 (940705 美版)
dstlkh,恶魔战士 - 午夜斗士 (940818 西班牙版)
dstlku,恶魔战士 - 午夜斗士 (940818 美版)
tg_darkwing,狡猾飞天德
dwi,狡猾飞天德 (片头演示)
dwia,"狡猾飞天德 (片头演示, 替换版)"
nes_darkwingduckc,狡猾飞天德 (中文翻译)
nes_darkwingduck,狡猾飞天德 (美版)
darwin,达文战机 4078 (日版)
md_darwin,"达文战机 4081 (日版, 韩版)"
nes_dashgalinalias,银河避难所 (美版)
nes_dashyarou,冲刺野郎 (日版)
md_dashdesp1,"亡命两兄弟 (欧版, 工程版)"
md_dashdes,亡命两兄弟 (美版)
md_dashdesp2,"亡命两兄弟 (美版, 工程版)"
sms_datastorm10,"数据风暴 (自制, 版本 1.0)"
dquizgo,约会问答大作战 (韩版)
dquizgo2,约会问答大作战 2
nes_datsugoku,脱狱 (日版)
powj,脱狱 - 战俘 (日版)
nes_davidcrasaboyandhis,男孩与泡泡怪 (美版)
md_amaznten,大卫克兰惊人网球 (美版)
md_drscj,大卫·罗宾逊篮球赛 (日版)
md_drsc,"大卫·罗宾逊的至高篮球场 (欧版, 美版)"
md_daviscp2a,"戴维斯杯网球赛 II (美版, 工程版)"
tg_daviscup,戴维斯杯网球赛
md_daviscupa,"戴维斯杯网球世界巡回赛 (欧版, 美版, 199306)"
md_daviscup,"戴维斯杯网球世界巡回赛 (欧版, 美版, 199307)"
md_daviscp2,戴维斯杯网球世界巡回赛 2 (工程版 1)
msx_dawnpatr,拂晓巡逻 (日版)
nes_daydredav,达维的白日梦 (美版)
spec_dayinthelife,生命中的一天
nes_daysofthunder,雷电之日 (美版)
md_dazexmass,圣诞狂欢夜 (西班牙语翻译)
md_dazexmas,圣诞狂欢夜 (澳洲版)
md_dazexmasp,"圣诞狂欢夜 (澳洲版, 工程版)"
spec_deatenebrarum,黑暗女神
deadang,死亡天使
sms_deadang,"死亡天使 (欧版, 美版)"
deadconxj,死亡边缘 (日版)
deadconx,死亡边缘 (世界版)
spec_dfboy,死肉男孩 (自制)
nes_deadfox,人间兵器 (日版)
tg_deadmoon,死亡之月
pce_deadmoon,死亡之月 - 月世界之恶梦
fds_deadzonej,死亡地带 (日版)
fds_deadzone,死亡地带 (英语翻译)
md_deadlymvs,致命格斗 (西班牙语翻译)
md_deadlymv,致命格斗 (美版)
nes_deadlytowers,死亡塔 (美版)
deathbrd,异种角斗士 (日版 版本 JM-3)
md_deathcal,死亡口径 (俄罗斯版)
md_deathdls,死亡决斗 (西班牙语翻译)
md_deathdl,死亡决斗 (美版)
nes_deathrace,死亡飞车 (美版)(未授权)
spec_deathstalker,死亡跟踪
md_barbarianap2,野蛮人 - 苹果 II 版 (自制)
md_barbarianpc,野蛮人 - PC CGA 版 (自制)
msx_deathwish3,猛龙怪客 3
nes_deathbots,毁灭机器人 (美版)(修订 1)(未授权)
spec_deathcha,死亡追逐 (48K)
nes_deblock,星际俄罗斯方块 (日版)
md_decapatt,"僵尸大进击 (欧版, 美版, 韩版)"
md_decapatts,僵尸大进击 (西班牙语翻译)
cv_decathln,田径十项全能运动
msx_decathln,田径十项全能运动 (日版)
decocass,DECO 磁带系统 Bios
decomult,Deco 磁带系统游戏合集 (基于 ROM)
tg_deepblue,深蓝
pce_deepblue,深蓝 - 海底神化
msx_dcraider,深层核心攻略 (自制)
spec_dcraider,"深核袭击者 (自制, 版本 1.1)"
sms_deepduck,"唐老鸭之深度危机 (欧版, 巴西版)"
sms_deepduckc,唐老鸭之深度危机 (西班牙语翻译)
gg_deepduck,"唐老鸭之深度危机 (欧版, 美版)"
msx_deepdng,深入地下城 (日版)
msx_deepdun,深入地下城 (自制)
cv_deepdngadv,地下城历险记 (自制)
msx_deepdng2,深入地下城 II - 勇士之纹章 (日版)
md_deerhunt,猎鹿人 (俄罗斯版)
deerhunte,猎鹿 (美版 版本 1.0)
deerhuntd,猎鹿 (美版 版本 2.0)
deerhuntc,猎鹿 (美版 版本 3.0)
deerhuntb,猎鹿 (美版 版本 4.0)
deerhunta,猎鹿 (美版 版本 4.2)
deerhunt,猎鹿 (美版 版本 4.3)
deerhuntj,猎鹿 USA 版本 4.4.1 (日版)
defence,国防司令部 (防卫者 盗版)
redufo,红飞碟地球保卫战
redufob,红飞碟地球保卫战 (盗版)
redufob2,"红飞碟地球保卫战 (盗版, 第 2 套)"
cv_defender,防卫者
defenderb,防卫者 (蓝色标签)
defndjeu,防卫者 (盗版)
defenderg,防卫者 (绿色标签)
defender,防卫者 (红色标签)
defenderw,防卫者 (白色标签)
nes_defenderii,守卫者II (美版)
nes_defencro,王冠保卫战 (美版)
nes_defendyncit,城市保卫战 (美版)
gg_defoasis,"绿洲守护者 (欧版, 美版)"
gg_defoasisp,"绿洲守护者 (欧版, 美版, 工程版)"
defense,"战略防卫 (系统 16B, FD1089A 317-0028)"
defcmnd,国防司令部 (防卫者 盗版)
spec_deflektor,偏转器
md_deflektor,"偏转激光 (自制, 版本 1.1)"
nes_dejavu,超时空效应 (美版)
deltrace,欧米加射击 Delta Race 
ngp_deltawrp,扭转三角 (日版)
deluxe4u,"豪华游戏集 4 U (版本 0107, 07/01/2000)"
deluxe5,"豪华游戏集 5 (版本 0107, 07/01/2000, 第 1 套)"
deluxe5a,"豪华游戏集 5 (版本 0107, 07/01/2000, 第 2 套)"
deluxe5b,"豪华游戏集 5 (版本 0107, 07/01/2000, 第 3 套)"
chf_democrt1,演示 1
chf_democrt2,演示 2
demoderb,德贝冲撞赛车 
demoderbc,德贝冲撞赛车 (平躺机台)
demoderm,德贝冲撞赛车 (MCR-3 Mono Board 版本)
md_demoman,"破坏者 (欧版, 美版)"
md_demomanp,"破坏者 (美版, 工程版)"
msx_demoncrystl,恶魔水晶
nes_demondistrict,恶魔区 (自制)
dmnfrnt102,"魔域战线 (版本 M102XX, S101XX)"
dmnfrnt103,"魔域战线 (版本 M103XX, S103XX)"
dmnfrnt,"魔域战线 (版本 M105XX, S105XX)"
dmnfrntpcba,"魔域战线 (版本 M105XX, S105XX, S101KR, 中国版, 单 PCB 版)"
dmnfrntpcb,"魔域战线 (版本 M107KR, S106KR, 韩版, 单 PCB 版)"
nes_demonsword,不动明王传 (美版)
demonwld,恶魔世界 / 恐怖故事 (第 1 套)
demonwld1,恶魔世界 / 恐怖故事 (第 2 套)
demonwld2,恶魔世界 / 恐怖故事 (第 3 套)
demonwld3,恶魔世界 / 恐怖故事 (第 4 套)
demonwld4,恶魔世界 / 恐怖故事 (第 5 套)
msx_demonia,魔影
nes_dengeki,电击超人 (日版)
spec_denizen,恶兽居民
denjinmk,电神魔傀 
denjinmka,电神魔傀 (第 2 套)
ngp_ogrebatl,皇家骑士团外传 - 赛诺比亚的皇子 (日版)
ngp_dendego2,电车 GO! 2 (日版)
ngp_dendego2p,"电车 GO! 2 (日版, 工程版)"
depthcho,深水炸弹 (旧版)
depthch,深水炸弹
deroon,益智迪诺
deroona,益智迪诺 (替换版)
deroon2,益智迪诺 (较新版)
dassault4,沙漠风暴 (美版 4 人版)
dassault,沙漠风暴 (美版)
desertbrjd,"沙漠爆裂者 (日版, FD1094 317-0194 解密版)"
desertbrj,"沙漠爆裂者 (日版, FD1094 317-0194)"
desertbrd,"沙漠爆裂者 (世界版, FD1094 317-0196 解密版)"
desertbr,"沙漠爆裂者 (世界版, FD1094 317-0196)"
desertdn,沙漠勇士
md_desrtdem,"BB鸟与歪心狼之沙漠追踪 (欧版, 美版)"
md_desrtdemp9,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941206)"
md_desrtdemp8,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941208)"
md_desrtdemp6,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941212)"
md_desrtdemp7,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941212-B)"
md_desrtdemp5,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941213)"
md_desrtdemp4,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941214)"
md_desrtdemp3,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941215)"
md_desrtdemp2,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941216)"
md_desrtdemp1,"BB鸟与歪心狼之沙漠追踪 (工程版, 19941219)"
chf_dsrtfox,沙漠之狐
gg_desert,BB鸟与歪心狼之沙漠急速陷阱 (欧版)
sms_desert,"BB鸟与歪心狼之沙漠急速陷阱 (欧版, 巴西版)"
gg_desertu,BB鸟与歪心狼之沙漠急速陷阱 (美版)
sms_dstrike,沙漠风暴 (欧版)
gg_dstrike,沙漠风暴 (欧版)
md_dstrike,"沙漠风暴 (欧版, 美版)"
md_dstrikes,沙漠风暴 (西班牙语翻译)
md_dstrikej,"沙漠风暴 (日版, 韩版)"
gg_dstrikeu,沙漠风暴 - 重返海湾 (美版)
desertwr,湾岸战争 (版本 1.0)
msx_desolatr,清野战机 (欧版)
spec_desperado,亡命之徒
spec_desperado1trn,亡命之徒 (荒野大镖客)(训练模式)
msx_desperado,亡命之徒 (西班牙语)
spec_desperd2,亡命之徒 2 (西班牙版)
nes_destiear,目标地球 (美版)
spec_destinymission,天命任务
nes_destianemp,吞食天地 (美版)
msx_destroyr,驱逐舰 (西班牙版)
nes_destroyer,驱逐舰 (未授权)
cv_destruct,破坏者
nes_destructorel,驱逐舰 (西班牙版)(Gluk Video)(未授权)
detatwin,出击!! 兵蜂 (日版 版本 J)
pce_twinbee,出击!! 兵蜂
devstors2,毁灭者 (版本 X)
devstorsv,饿流祸 (版本 V)
devstorsx,饿流祸 (版本 X)
devstors,毁灭者 (版本 Z)
pce_devlcrsh,魔鬼弹珠台
md_devlcrsh,魔鬼弹珠台 MD (日版)
devilfsh,魔神鱼类
devilfsg,"魔神鱼类 (小蜜蜂硬件, 盗版?)"
nes_devilmanj,恶魔人 (英语翻译)
nes_devilman,恶魔人 (英语翻译)
devilw,恶魔世界
nes_devilworld,恶魔世界 (日版)(修改版 A)
tg_devlcrsh,魔鬼彈珠台
gg_devilish,"恶魔弹球 (欧版, 巴西版)"
gg_devilishj,恶魔弹球 (日版)
gg_devilishu,恶魔弹球 (美版)
