batlballo,Chinese Name,战球 (德版, 最初版)
batlballpt,Chinese Name,战球 (Portugal)
batlballu,Chinese Name,战球 (美版)
batlbubl,Chinese Name,碰碰球 (v2.00)
batlzone,Chinese Name,战争地带 (盗版自 Mayday)
batman,Chinese Name,蝙蝠侠 
batman2,Chinese Name,蝙蝠战机 续篇 
batrider,Chinese Name,蝙蝠骑警 (欧版) (Fri Feb 13 1998)
batriderc,Chinese Name,蝙蝠骑警 (中国版) (Fri Feb 13 1998)
batriderhk,Chinese Name,蝙蝠骑警 (港版) (Mon Dec 22 1997)
batriderj,Chinese Name,蝙蝠骑警 (日版, B 版本) (Fri Feb 13 1998)
batriderja,Chinese Name,蝙蝠骑警 (日版, 旧版) (Mon Dec 22 1997)
batriderk,Chinese Name,蝙蝠骑警 (韩版) (Fri Feb 13 1998)
batridert,Chinese Name,蝙蝠骑警 (台版) (Mon Dec 22 1997)
batrideru,Chinese Name,蝙蝠骑警 (美版) (Fri Feb 13 1998)
batsugun,Chinese Name,疯狂枪支 
batsuguna,Chinese Name,疯狂枪支 (较旧版)
batsugunb,Chinese Name,疯狂枪支 (韩版 PCB)
batsugunc,Long Name,Batsugun (older, set 2)
batsugunsp,Chinese Name,疯狂枪支 
battlane,Chinese Name,战斗之路 Vol.5 (第 1 套)
battlane2,Chinese Name,战斗之路 Vol.5 (第 2 套)
battlane3,Chinese Name,战斗之路 Vol.5 (第 3 套)
battlex,Chinese Name,战斗飞梭 
battlnts,Chinese Name,反战英雄 (程序代码 G)
battlntsa,Chinese Name,反战英雄 (程序代码 F)
battlntsj,Chinese Name,反战英雄 (日版, 程序代码 E)
battroad,Chinese Name,赛车之路 
bayroute,Chinese Name,海湾战争 (第 3 套, 世界版) (FD1094 317-0116)
bayroute1,Chinese Name,海湾战争 (第 1 套, 美版) (未保护版)
bayrouted,Chinese Name,海湾战争 (第 3 套, 世界版) (盗版自 FD1094 317-0116 set)
bayroutej,Chinese Name,海湾战争 (第 2 套, 日版) (FD1094 317-0115)
bayroutejd,Chinese Name,海湾战争 (第 2 套, 日版) (盗版自 FD1094 317-0115 set)
bbakraid,Chinese Name,战斗翔鹰 - 无限制版 (美版) (Tue Jun 8 1999)
bbakraidc,Chinese Name,战斗翔鹰 - 无限制版 (中国版) (Tue Jun 8 1999)
bbakraidj,Chinese Name,战斗翔鹰 - 无限制版 (日版) (Tue Jun 8 1999)
bbakraidja,Chinese Name,战斗翔鹰 (日版) (Wed Apr 7 1999)
bballs,Chinese Name,益智弹跳球 
bballsa,Chinese Name,益智弹跳球 (Adult)
bbbxing,Chinese Name,世界拳击 - 挑战 (版本 1.3)
bbmanw,Chinese Name,炸弹人世界 
bbmanwj,Chinese Name,炸弹人世界 (日版)
bbmanwja,Chinese Name,炸弹人世界 (日版, 声音硬件修正)
bbredux,Chinese Name,魔幻气泡 ('盗版 redux' 修改版 for Bobble Bobble PCB)
bbros,Chinese Name,泡泡兄弟 (美版)
bbusters,Chinese Name,野兽突袭 (世界版)
bbustersj,Chinese Name,野兽突袭 (日版, 版本 2, 3 Player)
bbustersja,Chinese Name,野兽突袭 (日版, 版本 2, 2 Player)
bbustersu,Chinese Name,野兽突袭 (美版, 版本 3)
bbustersua,Chinese Name,野兽突袭 (美版, 版本 2)
bchopper,Chinese Name,希利大冒险 (世界版)
bcrusher,Chinese Name,惩奸锄恶 
bcruzm12,Chinese Name,战斗巡洋舰 M-12 
bcstry,Chinese Name,原始人梦语 (第 1 套)
bcstrya,Chinese Name,原始人梦语 (第 2 套)
beast,Long Name,Shadow of the Beast (Neo Geo demo)
beastfp,Chinese Name,超级水滴 (吃豆人 转换板)
berabohm,Chinese Name,超绝伦人 (日版, 修正版 C)
berabohmb,Chinese Name,超绝伦人 (日版, 修正版 B)
berlwall,Chinese Name,柏林墙 
berlwallk,Chinese Name,柏林墙 (韩版)
berlwallt,Chinese Name,柏林墙 (盗版?)
bermudat,Chinese Name,百慕大魔鬼三角 (世界版?)
bermudata,Chinese Name,百慕大魔鬼三角 (世界版 Wars) (美版)
bermudatj,Chinese Name,百慕大魔鬼三角 (日版)
berzerk,Chinese Name,迷宫射击 (修正版 RC31A)
berzerka,Chinese Name,迷宫射击 (修正版 RC31)
berzerkb,Chinese Name,迷宫射击 (修正版 RC28)
berzerkf,Chinese Name,迷宫射击 (法版 语音, 修正版 RC31)
berzerkg,Chinese Name,迷宫射击 (德版 语音, 修正版 RC32)
berzerks,Chinese Name,迷宫射击 (西班牙版 语音, 修正版 RC32)
bestbest,Chinese Name,霸中霸 
bestleag,Chinese Name,大联盟足球 (盗版自 Big Striker, 意大利版 A)
bestleaw,Chinese Name,大联盟足球 (盗版自 Big Striker, 世界版 Cup)
bestri,Chinese Name,打星星 (韩版, 第 1 套)
bestria,Chinese Name,打星星 (韩版, 第 2 套)
bgaregga,Chinese Name,空战之路 (欧版 / 美版 / 日版 / 亚版) (Sat Feb 3 1996)
bgareggabl,Chinese Name,1945 二代 (中国版 修改于 空战之路)
bgareggabla,Chinese Name,雷神传 (中国版 修改于 空战之路)
bgareggacn,Chinese Name,空战之路 - Type 2 (Denmark / 中国版) (Tue Apr 2 1996)
bgareggahk,Chinese Name,空战之路 (奥地利版 / 港版) (Sat Feb 3 1996)
bgaregganv,Chinese Name,空战之路 - 新版本 (奥地利版 / 港版) (Sat Mar 2 1996)
bgareggat,Chinese Name,空战之路 (location test) (Wed Jan 17 1996)
bgareggat2,Chinese Name,空战之路 - Type 2 (欧版 / 美版 / 日版 / 亚版) (Sat Mar 2 1996)
bgareggatw,Chinese Name,空战之路 (台版 / 德版) (Thu Feb 1 1996)
bgareggaz,Long Name,Battle Garegga Zakk version (Europe / USA / Japan / Asia) (Sat Feb 3 1996)
bigbang,Chinese Name,大轰动 (9th Nov. 1993)
bigbucks,Chinese Name,一掷千金 
bigfghtr,Chinese Name,战魔机大对决 (日版)
bigkarnk,Chinese Name,古埃及卡纳克传说 
bigprowr,Chinese Name,大职业摔跤 
bigrun,Chinese Name,大跑者越野赛车 (11th Rallye 版本, 欧版?)
bigstrik,Chinese Name,大联盟足球 
bigstrkb,Chinese Name,大联盟足球 (盗版)
bigstrkba,Chinese Name,大联盟足球 (盗版 w/意大利版 teams)
bigtwin,Chinese Name,大蛮生 
bikkuric,Chinese Name,意外卡片 (日版)
billiard,Chinese Name,电视撞球 (电视撞球 盗版)
bioatack,Chinese Name,生化攻击 
biomtoy,Chinese Name,生化玩具兵 (版本. 1.0.1885)
biomtoya,Chinese Name,生化玩具兵 (版本. 1.0.1884)
biomtoyb,Chinese Name,生化玩具兵 (版本. 1.0.1878)
biomtoyc,Chinese Name,生化玩具兵 (版本. 1.0.1870)
bionicc,Chinese Name,希特勒复活 (欧版)
bionicc1,Chinese Name,希特勒复活 (美版 第 1 套)
bionicc2,Chinese Name,希特勒复活 (美版 第 2 套)
bioniccbl,Chinese Name,生化突击队 (盗版, 第 1 套)
bioniccbl2,Chinese Name,生化突击队 (盗版, 第 2 套)
bioplayc,Chinese Name,生物玩具警察 (版本. 1.0.1823, 原型版)
bioship,Chinese Name,生化战舰 - 圣骑士 
birdiy,Chinese Name,母鸟喂雏 
birdtry,Chinese Name,博蒂物语 (日版 修正版 2, 修正版 1 MCU)
birdtrya,Chinese Name,博蒂物语 (日版 修正版 2)
birdtryb,Short Name,birdtryb
bishi,Chinese Name,徐徐大作战 / 迷你游戏锦标赛 (版本 JAA, 3 人游戏)
bjourney,Chinese Name,蓝色之旅 / 拉吉少年 (ALM-001 ~ ALH-001)
bjourneyh,Chinese Name,蓝色之旅 / 拉吉少年 (ALH-001)
bjtwin,Chinese Name,炸弹杰克 (第 1 套)
bjtwina,Chinese Name,炸弹杰克 (第 2 套)
bjtwinp,Chinese Name,炸弹杰克 (原型版? 包含成人图片, 第 1 套)
bjtwinpa,Chinese Name,炸弹杰克 (原型版? 包含成人图片, 第 2 套)
bkrtmaq,Chinese Name,爆裂猜谜魔 Q 大冒险 (日版)
blackt96,Chinese Name,黑色接触 '96 
bladestl,Chinese Name,金牌冰上曲棍球 (版本 T, 摇杆版)
bladestle,Chinese Name,金牌冰上曲棍球 (版本 E, 轨迹球版)
bladestll,Chinese Name,金牌冰上曲棍球 (版本 L, 轨迹球版)
blandia,Chinese Name,快打布兰达 
blandiap,Chinese Name,快打布兰达 (原型版)
blaster,Chinese Name,立体太空射击 
blastero,Chinese Name,立体太空射击 (location test)
blasto,Chinese Name,射击 
blastoff,Chinese Name,原爆战机 (日版)
blazeon,Chinese Name,魂之光辉 (世界版)
blazeonj,Chinese Name,魂之光辉 (日版)
blazer,Chinese Name,坦克先锋 (日版)
blazstar,Chinese Name,闪亮之星 / 炽热星空 
blazstarcm,Long Name,Blazing Star (Stage Select Hack)
blkbustr,Chinese Name,大野狼与小红帽 
blkdrgon,Chinese Name,暗黑之龙 (日版)
blkdrgonb,Chinese Name,暗黑之龙 (盗版)
blkheart,Chinese Name,暗黑之心 
blkheartj,Chinese Name,暗黑之心 (日版)
blkhole,Chinese Name,黑洞 
blkpnthr,Chinese Name,黑豹 
blktiger,Chinese Name,暗黑之虎 
blktigera,Chinese Name,暗黑之虎 (旧版)
blktigerb1,Chinese Name,暗黑之虎 (盗版 第 1 套)
blktigerb2,Chinese Name,暗黑之虎 (盗版 第 2 套)
blktigerb3,Chinese Name,黑虎 (mixed 盗版?)
blmbycar,Chinese Name,意大利巡回赛车 (版本 1P0)
blmbycaru,Chinese Name,意大利巡回赛车 (版本 1P0, 未加密板)
block,Chinese Name,敲砖块 (世界版 911219 摇杆版)
blockade,Chinese Name,贪食蛇 - 封锁 
blockbl,Chinese Name,敲砖块 (盗版)
blockcar,Chinese Name,黑色嘉年华 / 雷电砖块 2 
blocken,Chinese Name,美少女战士砖块 (日版)
blockgal,Chinese Name,打砖块美女版 (MC-8123B, 317-0029)
blockhl,Chinese Name,俄罗斯方块 - 黑洞 
blockj,Chinese Name,敲砖块 (日版 910910)
blockout,Chinese Name,立体空间方块 (第 1 套)
blockout2,Chinese Name,立体空间方块 (第 2 套)
blockout3,Chinese Name,立体空间方块 (欧版 and 澳洲版)
blockoutj,Chinese Name,立体空间方块 (日版)
blockr1,Chinese Name,敲砖块 (世界版 911106 摇杆版)
blockr2,Chinese Name,敲砖块 (世界版 910910)
bloodbro,Chinese Name,勇士们 - 血兄弟 (世界版?)
bloodbroj,Chinese Name,勇士们 - 血兄弟 (日版, 修正版 A)
bloodbroja,Chinese Name,勇士们 - 血兄弟 (日版)
bloodbrok,Chinese Name,勇士们 - 血兄弟 (韩版)
bloodbrom,Chinese Name,勇士们 - 血兄弟 (Modular System)
bloodbrou,Chinese Name,勇士们 - 血兄弟 (美版)
bloodstm,Chinese Name,血腥风暴 (v2.22)
bloodstm104,Long Name,Blood Storm (v1.04)
bloodstm110,Long Name,Blood Storm (v1.10)
bloodstm210,Long Name,Blood Storm (v2.10)
bloodstm220,Long Name,Blood Storm (v2.20)
bloodstm221,Long Name,Blood Storm (v2.21)
bloodwar,Chinese Name,大江户格斗 - 血忍 
blox16b,Long Name,Bloxeed (System 16B, PS2 data file)
bloxeed,Chinese Name,俄罗斯方块擂台 (日版) (FD1094 317-0139)
bloxeedc,Chinese Name,俄罗斯方块擂台 (世界版, C System)
bloxeedd,Chinese Name,俄罗斯方块擂台 (日版) (盗版自 FD1094 317-0139 set)
bloxeedu,Chinese Name,俄罗斯方块擂台 (美版, C System, 修正版 A)
blstroid,Chinese Name,爆破彗星 2 (修正版 4)
blstroid2,Chinese Name,爆破彗星 2 (修正版 2)
blstroid3,Chinese Name,爆破彗星 2 (修正版 3)
blstroidg,Chinese Name,爆破彗星 2 (德版, 修正版 2)
blstroidh,Chinese Name,爆破彗星 2 (with heads)
blswhstl,Chinese Name,出击兵蜂 (世界版, 版本 L)
blswhstla,Chinese Name,出击兵蜂 (亚版, 版本 M)
bluehawk,Chinese Name,鹰击蓝空 
bluehawkn,Chinese Name,鹰击蓝空 (日版, NTC 授权)
blueprnt,Chinese Name,蓝色拼图 (Midway)
blueprntj,Chinese Name,蓝色拼图 (Jaleco)
blzntrnd,Chinese Name,摔跤旋风 
bmaster,Chinese Name,刀锋领主 (世界版)
bnj,Chinese Name,金龟车 Bump 'n' Jump 
bnstars,Chinese Name,麻将对战新星商标 (版本 1.1, MegaSystem32 版本)
bnstars1,Chinese Name,麻将对战新星商标 
bnzabros,Chinese Name,龙凤神偷 (美版, Floppy DS3-5000-07d? Based)
bnzabrosj,Chinese Name,龙凤神偷 (日版, Floppy DS3-5000-07b Based)
boblbobl,Chinese Name,魔幻气泡 (盗版自 Bubble Bobble)
boblcave,Chinese Name,魔幻气泡 - 迷失洞穴 版本 1.2 (for Bobble Bobble PCB)
bodyslam,Chinese Name,女子摔角 (8751 317-0015)
bogeyman,Chinese Name,鬼屋历险 
boggy84,Chinese Name,弹跳王 '84 
boggy84b,Chinese Name,弹跳王 '84 (盗版, 第 1 套)
bombbee,Chinese Name,炸弹蜜蜂弹珠台 
bomber,Chinese Name,轰炸机 (盗版自 Scramble)
bombjack,Chinese Name,炸弹杰克 (第 1 套)
bombjack2,Chinese Name,炸弹杰克 (第 2 套)
bombjackt,Chinese Name,炸弹杰克 (Tecfri, Spain)
bombkick,Chinese Name,炸弹飞腿 (第 1 套)
bombkicka,Chinese Name,炸弹飞腿 (第 2 套)
bombrman,Chinese Name,炸弹人 (日版)
bongo,Chinese Name,阿古历险记 
bonkadv,Chinese Name,邦克大冒险 / 究极 PC 原人 
bonzeadv,Chinese Name,地狱小和尚 (世界版, 新版)
bonzeadvo,Chinese Name,地狱小和尚 (世界版, 旧版)
bonzeadvp,Chinese Name,地狱小和尚 (世界版, 原型版)
bonzeadvu,Chinese Name,地狱小和尚 (美版)
boobhack,Chinese Name,太空宝宝大作战 (意大利厂商图形修改版 / 盗版自 太空宝宝大作战 (盗版))
boogwing,Chinese Name,钩子战机 (欧版 v1.5, 92.12.07)
boogwinga,Chinese Name,钩子战机 (亚版 v1.5, 92.12.07)
boogwingu,Chinese Name,钩子战机 (美版 v1.7, 92.12.14)
boomrang,Chinese Name,原始人秘宝 (第 1 套)
boomranga,Chinese Name,原始人秘宝 (第 2 套)
boonggab,Chinese Name,发泄游戏 (Spank'em!)
borench,Chinese Name,立体球道 (第 1 套)
borencha,Chinese Name,立体球道 (第 2 套)
borenchj,Chinese Name,立体球道 (日版)
botanic,Chinese Name,植物游戏 (英版 / 西班牙版, 第 1 套)
botanicf,Chinese Name,植物游戏 (法版)
bottom9,Chinese Name,世界棒球 (版本 T)
bottom9n,Chinese Name,世界棒球 (版本 N)
bouldash,Chinese Name,推石小子 II (世界版)
bouldashj,Chinese Name,推石小子 II (日版)
bounty,Chinese Name,游艇危机 (第 1 套)
bounty2,Chinese Name,游艇危机 (第 2 套)
bowlrama,Chinese Name,保龄之道 修订1.0 
boxyboy,Chinese Name,仓库番 豪华版 (世界版, SB2)
boxyboya,Chinese Name,仓库番 豪华版 (SB?)
bradley,Chinese Name,布兰得利飞行模拟 
brain,Chinese Name,太空登陆战 
brapboys,Chinese Name,嘻哈男孩 (世界版)
brapboysp,Chinese Name,嘻哈男孩 特别版 (世界版)
brapboyspj,Chinese Name,嘻哈男孩 特别版 (日版)
brapboyspu,Chinese Name,嘻哈男孩 特别版 (美版)
breakers,Chinese Name,爆裂人 
breakrev,Chinese Name,爆烈人 复仇 
breakrevbh,Long Name,Breakers Revenge (Boss Hack)
breywood,Chinese Name,链狱谜城 (日版 修正版 2)
brival,Chinese Name,热血对决 (世界版)
brivalj,Chinese Name,热血对决 (日版)
brix,Chinese Name,甜心救援 
brkrevext,Long Name,Breakers Revenge - Extra Mode (Hack)
brkthru,Chinese Name,强行突破 (美版)
brkthrubl,Short Name,brkthrubl
brkthruj,Chinese Name,强行突破 (日版)
brkthrut,Chinese Name,强行突破 (Tecfri 授权)
bronx,Chinese Name,摩扥射击 Bronx 
brubber,Chinese Name,金龟车 
bshark,Chinese Name,猎鲨行动 (世界版)
bsharkj,Chinese Name,猎鲨行动 (日版)
bsharkjjs,Chinese Name,猎鲨行动 (日版, 摇杆版)
bsharku,Chinese Name,猎鲨行动 (美版)
bssoccer,Chinese Name,后街足球 (KRB-0031 PCB)
bstars,Chinese Name,棒球之星 (NGM-002)
bstars2,Chinese Name,棒球之星 2 
bstarsh,Chinese Name,棒球之星 (NGH-002)
btime,Chinese Name,汉堡时代 (Data East 第 1 套)
btime2,Chinese Name,汉堡时代 (Data East 第 2 套)
btime3,Chinese Name,汉堡时代 (Data East 美版)
btimem,Chinese Name,汉堡时代 (Midway)
btlfield,Chinese Name,时空战士 (日版)
btlfieldb,Chinese Name,时空战士 (盗版)
btlkroad,Chinese Name,世界武术格斗比赛 
btlkroadk,Chinese Name,世界武术格斗比赛 (韩版)
btoads,Chinese Name,忍者蛙 
bub68705,Chinese Name,魔幻气泡 (盗版替换 68705)
bub68705a,Long Name,Bubble Bobble (boolteg with 68705, set 2)
bubblem,Chinese Name,幻想记忆 - 魔幻气泡 III 传说 (版本 2.4O 1996/02/15)
bubblemj,Chinese Name,幻想记忆 - 魔幻气泡 III 传说 (版本 2.3J 1996/02/07)
bubblemu,Chinese Name,幻想记忆 - 魔幻气泡 III 传说 (版本 2.5A 1996/02/21)
bubbles,Chinese Name,水滴物语 
bubblesp,Chinese Name,水滴物语 (原型版 版本)
bubblesr,Chinese Name,水滴物语 (Solid Red 标签)
bubbletr,Chinese Name,麻烦泡泡 - 古灵精怪 2 (世界版, 修正版 B)
bubbletrj,Chinese Name,麻烦泡泡 - 古灵精怪 2 (日版, 修正版 C)
bubl2000,Chinese Name,泡泡野人版 2000 
bubl2000a,Chinese Name,泡泡2000 1.2版 
bublbob2,Chinese Name,魔幻气泡 II (版本 2.6O 1994/12/16)
bublbob2o,Chinese Name,魔幻气泡 II (版本 2.5O 1994/10/05)
bublbob2p,Chinese Name,魔幻气泡 II (版本 0.0J 1993/12/13, 原型版)
bublbobl,Chinese Name,魔幻气泡 (日版, 版本 0.1)
bublbobl1,Chinese Name,魔幻气泡 (日版, 版本 0.0)
bublboblb,Chinese Name,魔幻气泡 (for Bobble Bobble PCB)
bublboblp,Chinese Name,魔幻气泡 (原型版 on Tokio 硬件)
bublboblr,Chinese Name,魔幻气泡 (美版, 版本 5.1)
bublboblr1,Chinese Name,魔幻气泡 (美版, 版本 1.0)
bublboblu,Long Name,Bubble Bobble (Ultra Version, Hack)
bublbust,Long Name,Bubble Buster (USA, B-System)
bublcave,Chinese Name,魔幻气泡 - 迷失洞穴 版本 1.2 
bublcave10,Chinese Name,魔幻气泡 - 迷失洞穴 版本 1.0 
bublcave11,Chinese Name,魔幻气泡 - 迷失洞穴 版本 1.1 
bublpong,Chinese Name,魔幻气泡美女版 
bubsymphe,Chinese Name,魔幻气泡 II (版本 2.5O 1994/10/05)
bubsymphj,Chinese Name,魔幻气泡 II (版本 2.5J 1994/10/05)
bubsymphu,Chinese Name,魔幻气泡 II (版本 2.5A 1994/10/05)
bubsys,Long Name,Bubble System BIOS
bucaner,Chinese Name,海盗吃豆 
bucanera,Long Name,Buccaneer (set 2)
buccanrs,Chinese Name,海盗快打 (第 1 套)
buccanrsa,Chinese Name,海盗快打 (第 2 套)
buccanrsb,Chinese Name,海盗快打 (第 3 套, 加难版)
buckrog,Chinese Name,行星飞行 
buckrogn,Chinese Name,行星飞行 (未加密板, 第 1 套)
buckrogn2,Chinese Name,行星飞行 (未加密板, 第 2 套)
bucky,Chinese Name,宇宙野兔 (版本 EAB)
buckyaa,Chinese Name,宇宙野兔 (版本 AA)
buckyaab,Chinese Name,宇宙野兔 (版本 AAB)
buckyea,Chinese Name,宇宙野兔 (版本 EA)
buckyjaa,Chinese Name,宇宙野兔 (版本 JAA)
buckyuab,Chinese Name,宇宙野兔 (版本 UAB)
buggychl,Chinese Name,越野挑战 
buggychlt,Chinese Name,越野挑战 (Tecfri)
bullet,Chinese Name,战场雄兵 (FD1094 317-0041)
bulletd,Chinese Name,战场雄兵 (盗版自 FD1094 317-0041 set)
bullfgt,Chinese Name,斗牛 (315-5065)
buraiken,Chinese Name,必杀无赖拳 (日版)
burglarx,Chinese Name,夜盗 X 
burnforc,Chinese Name,燃烧之魂 (日版, 新版 (修正版 C))
burnforco,Chinese Name,燃烧之魂 (日版, 旧版)
burningf,Chinese Name,热血快打 (NGM-018 ~ NGH-018)
burningfh,Chinese Name,热血快打 (NGH-018, 美版)
burningfp,Chinese Name,热血快打 (原型版, 旧版)
burningfpa,Chinese Name,热血快打 (原型版, near final, 版本 23.3, 910326)
burningfpb,Chinese Name,热血快打 (原型版, 新版, V07)
butasan,Chinese Name,笑傲猪群 (日版, 英版)
butasanj,Chinese Name,疯狂爆弹猪 (日版, 日版)
buzzard,Chinese Name,猎鹰直升机 
bwcasino,Chinese Name,扑克 21 点 
bwidow,Chinese Name,黑寡妇 
bwings,Chinese Name,B-计划 (日版 新版.)
bwingsa,Chinese Name,B-计划 (替换版 版本.?)
bwingso,Chinese Name,B-计划 (日版 旧版.)
bygone,Chinese Name,往事 (原型版)
bzone,Chinese Name,战争地带 (修正版 2)
bzonea,Chinese Name,战争地带 (修正版 1)
bzonec,Chinese Name,战争地带 (平躺机台)
cabal,Chinese Name,勇士们 (世界版, 摇杆版)
cabala,Chinese Name,勇士们 (韩版?, 摇杆版)
cabalng,Long Name,Cabal (Neo-Geo Conversion)
cabaluk,Chinese Name,勇士们 (UK, 轨迹球版)
cabalukj,Chinese Name,勇士们 (UK, 摇杆版)
cabalus,Chinese Name,勇士们 (美版 第 1 套, 轨迹球版)
cabalus2,Chinese Name,勇士们 (美版 第 2 套, 轨迹球版)
cachat,Chinese Name,能源方块 (日版)
cactus,Chinese Name,仙人掌 (盗版自 Saboten Bombers)
cadanglr,Chinese Name,晃来晃去钓鱼人 (DECO Cassette) (美版)
cadash,Chinese Name,卡达叙传说 (世界版)
cadashf,Chinese Name,卡达叙传说 (France)
cadashg,Chinese Name,卡达叙传说 (德版, 版本 1)
cadashgo,Long Name,Cadash (Germany)
cadashi,Chinese Name,卡达叙传说 (意大利版)
cadashj,Chinese Name,卡达叙传说 (日版, 版本 2)
cadashj1,Chinese Name,卡达叙传说 (日版, 版本 1)
cadashjo,Chinese Name,卡达叙传说 (日版, 旧版est 版本)
cadashp,Chinese Name,卡达叙传说 (世界版, 原型版)
cadashs,Chinese Name,卡达叙传说 (Spain, 版本 1)
cadashu,Chinese Name,卡达叙传说 (美版, 版本 2)
cadashu1,Chinese Name,卡达叙传说 (美版, 版本 1?)
cairblad,Chinese Name,空刃 (日版)
